"sku","attribute_set_code","store_view_code","product_type","name","description"
"WP08-28-Green","Bottom","luma_de","simple","Caprihose Bardot-28-Grün","<p>Schwarz ist wieder in. War es jemals out? Das heißt, alle Ihre Lieblingstops passen zur bequemen und vielseitigen Caprihose Bardot. </p>
<ul>
<li>Hosenbund mit Zugkordel </li>
<li>Versteckte Innentasche</li>
<li>Hergestellt aus organischem Gewebe</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP08-28-Red","Bottom","luma_de","simple","Caprihose Bardot-28-Rot","<p>Schwarz ist wieder in. War es jemals out? Das heißt, alle Ihre Lieblingstops passen zur bequemen und vielseitigen Caprihose Bardot. </p>
<ul>
<li>Hosenbund mit Zugkordel </li>
<li>Versteckte Innentasche</li>
<li>Hergestellt aus organischem Gewebe</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP08-29-Black","Bottom","luma_de","simple","Caprihose Bardot-29-Schwarz","<p>Schwarz ist wieder in. War es jemals out? Das heißt, alle Ihre Lieblingstops passen zur bequemen und vielseitigen Caprihose Bardot. </p>
<ul>
<li>Hosenbund mit Zugkordel </li>
<li>Versteckte Innentasche</li>
<li>Hergestellt aus organischem Gewebe</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP08-29-Green","Bottom","luma_de","simple","Caprihose Bardot-29-Grün","<p>Schwarz ist wieder in. War es jemals out? Das heißt, alle Ihre Lieblingstops passen zur bequemen und vielseitigen Caprihose Bardot. </p>
<ul>
<li>Hosenbund mit Zugkordel </li>
<li>Versteckte Innentasche</li>
<li>Hergestellt aus organischem Gewebe</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP08-29-Red","Bottom","luma_de","simple","Caprihose Bardot-29-Rot","<p>Schwarz ist wieder in. War es jemals out? Das heißt, alle Ihre Lieblingstops passen zur bequemen und vielseitigen Caprihose Bardot. </p>
<ul>
<li>Hosenbund mit Zugkordel </li>
<li>Versteckte Innentasche</li>
<li>Hergestellt aus organischem Gewebe</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP09","Bottom","luma_de","configurable","Basic-Caprihose Carina","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-28-Black","Bottom","luma_de","simple","Basic-Caprihose Carina-28-Schwarz","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-28-Blue","Bottom","luma_de","simple","Basic-Caprihose Carina-28-Blau","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-28-Purple","Bottom","luma_de","simple","Basic-Caprihose Carina-28-Violett","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-29-Black","Bottom","luma_de","simple","Basic-Caprihose Carina-29-Schwarz","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-29-Blue","Bottom","luma_de","simple","Basic-Caprihose Carina-29-Blau","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP09-29-Purple","Bottom","luma_de","simple","Basic-Caprihose Carina-29-Violett","<p>Ideal als Trainingshose oder Accessoire: Die Basic-Caprihose Carina ist sowohl bequem als auch praktisch. Ziehen Sie einfach einen Rock oder Shorts darüber. </p>
<ul>
<li>93 % Baumwolle, 7 % Elastan</li>
<li>Elastischer Hosenbund</li>
<li>Verstärkte Nähte mit exponierten Absteppungen</li>
<li>Weicher, mittelschwerer Jersey </li>
</ul>"
"WP10","Bottom","luma_de","configurable","Bikram-Hose Daria","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-28-Black","Bottom","luma_de","simple","Bikram-Hose Daria-28-Schwarz","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-28-Gray","Bottom","luma_de","simple","Bikram-Hose Daria-28-Grau","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-28-White","Bottom","luma_de","simple","Bikram-Hose Daria-28-Weiß","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-29-Black","Bottom","luma_de","simple","Bikram-Hose Daria-29-Schwarz","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-29-Gray","Bottom","luma_de","simple","Bikram-Hose Daria-29-Grau","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP10-29-White","Bottom","luma_de","simple","Bikram-Hose Daria-29-Weiß","<p>Die Bikram-Hose Daria passt sich Ihren Bewegungen an. So genießen Sie auch bei anstrengenden Yoga-Übungen höchsten Komfort. </p>
<ul>
<li>Flatlocknähte</li>
<li>Innentasche</li>
<li>Weiter Hosenbund mit Colour-Blocking</li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP11","Bottom","luma_de","configurable","Caprihose Sylvia","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-28-Blue","Bottom","luma_de","simple","Caprihose Sylvia-28-Blau","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-28-Green","Bottom","luma_de","simple","Caprihose Sylvia-28-Grün","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-28-Red","Bottom","luma_de","simple","Caprihose Sylvia-28-Rot","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-29-Blue","Bottom","luma_de","simple","Caprihose Sylvia-29-Blau","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-29-Green","Bottom","luma_de","simple","Caprihose Sylvia-29-Grün","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP11-29-Red","Bottom","luma_de","simple","Caprihose Sylvia-29-Rot","<p>Genießen Sie das schlanke Design der neuen Caprihose Sylvia. Das stützende Gewebe fühlt sich toll an und zaubert eine schlankere Silhouette. </p>
<ul>
<li>Komfortzwickel mit Futter</li>
<li>Flache, schauerfreie Nähte</li>
<li>Weiter Hosenbund</li>
<li>Feuchtigkeitsableitend</li>
</ul>"
"WP12","Bottom","luma_de","configurable","Caprihose Deirdre mit bequemer Passform","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-28-Blue","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-28-Blau","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-28-Gray","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-28-Grau","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-28-Green","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-28-Grün","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-29-Blue","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-29-Blau","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-29-Gray","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-29-Grau","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP12-29-Green","Bottom","luma_de","simple","Caprihose Deirdre mit bequemer Passform-29-Grün","<p>Beleben Sie Ihre Yogaübungen mit dieser Caprihose mit bequemer Passform, mit der Sie sich ganz frei bewegen können.</p>
<ul>
<li>Bequeme Passform</li>
<li>Feuchtigkeitsableitende Vierwegestretch-Konstruktion</li>
<li>Versteckte Tasche am Hosenbund</li>
<li>Flatlocknähte </li>
</ul>"
"WP13","Bottom","luma_de","configurable","Caprihose Portia","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-28-Blue","Bottom","luma_de","simple","Caprihose Portia-28-Blau","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-28-Green","Bottom","luma_de","simple","Caprihose Portia-28-Grün","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-28-Orange","Bottom","luma_de","simple","Caprihose Portia-28-Orange","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-29-Blue","Bottom","luma_de","simple","Caprihose Portia-29-Blau","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-29-Green","Bottom","luma_de","simple","Caprihose Portia-29-Grün","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WP13-29-Orange","Bottom","luma_de","simple","Caprihose Portia-29-Orange","<p>Egal, ob Yogaübungen am Morgen oder Abende auf der Couch: Unsere Caprihose Portia bietet Ihnen den ganzen Tag Komfort und Freiheit. Das hochtaillierte Design sorgt dafür, dass Sie beim Beugen und Strecken immer bedeckt bleiben, während kontrastierende Streifen einen Schuss sportlichen Stil versprechen.</p>
<ul>
<li>Bequeme Passform, hohe Taille</li>
<li>Beininnenlänge 53 cm (21 Zoll)</li>
<li>Weiter Stretch-Hosenbund </li>
<li>Maschinenwäsche/Trockner</li>
</ul>"
"WS01","Top","luma_de","configurable","Endurance-T-Shirt Gwyn","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
"WS01-L-Black","Top","luma_de","simple","Endurance-T-Shirt Gwyn-L-Schwarz","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
"WS01-L-Green","Top","luma_de","simple","Endurance-T-Shirt Gwyn-L-Grün","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
"WS01-L-Yellow","Top","luma_de","simple","Endurance-T-Shirt Gwyn-L-Gelb","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
"WS01-M-Black","Top","luma_de","simple","Endurance-T-Shirt Gwyn-M-Schwarz","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
"WS01-M-Green","Top","luma_de","simple","Endurance-T-Shirt Gwyn-M-Grün","<p>Je mehr Kilometer zusammenkommen, desto wichtiger wird Komfort. Das kurzärmelige Endurance-T-Shirt Gwyn mit seiner ultraleichten Mischung aus atmungsaktiven Stoffen unterstützt Sie beim Training. Speziell an die weibliche Figur angepasste Nähte und ein sportlicher V-Ausschnitt sorgen für einen subtilen Stil.</p>
<ul>
<li>V-Ausschnitt</li>
<li>Kurze Ärmel</li>
<li>Ultraleicht</li>
<li>Maschinenwäsche/hängend trocknen</li>
</ul>"
